prompt,output
"다음 반응을 주어진 모든 조건을 고려하여 완성하시오.
A + B (H2O2, OH-) ---> 2-메틸헥산-1-올

선택지:
(A) A = 2-메틸헥산알, B = Pt, H2
(B) A = 2-메틸헥스-1-엔, B = Pt, H2
(C) A = 2-메틸헥스-1-엔, B = THF, BH3
(D) A = 2-메틸헥산알, B = THF, BH3
","반응 조건 (H2O2, OH−)은 수소붕소화-산화 반응에서 흔히 나타나는 산화 단계를 나타냅니다. 이 과정은 두 단계로 이루어집니다: 수소붕소화 (THF 용매 내에서 BH3가 알켄에 첨가됨) 후 산화 (H2O2 및 OH− 사용)되어 알코올을 형성합니다.

**핵심 분석:**
1. **선택지 C:** A = 2-메틸헥스-1-엔, B = THF, BH3.
   - 2-메틸헥스-1-엔 (CH2=C(CH3)CH2CH2CH2CH3)의 수소붕소화는 안티-마르코프니코프 첨가를 따릅니다. 붕소는 치환기가 더 적은 탄소 (C1)에 결합하고, 수소는 C2에 첨가됩니다. 산화 반응은 BH3를 -OH로 대체하여 **2-메틸헥산-1-올** (HOCH2CH(CH3)CH2CH2CH2CH3)을 생성합니다. 이것은 생성물과 일치합니다.

2. **다른 선택지:**
   - **선택지 A (2-메틸헥산알 + H2/Pt):** 촉매 수소화는 알데히드를 1차 알코올로 환원하지만, 조건 (H2O2, OH−)은 이와 관련이 없습니다.
   - **선택지 B (2-메틸헥스-1-엔 + H2/Pt):** 수소화는 알켄을 알케인으로 변환하며, 알코올로 변환하지 않습니다.
   - **선택지 D (2-메틸헥산알 + THF/BH3):** BH3는 알데히드가 아닌 알켄과 반응하므로, 이 조합은 유효하지 않습니다.

**결론:** 올바른 경로는 THF/BH3 (B)를 사용한 2-메틸헥스-1-엔의 **수소붕소화-산화** 반응이며, 이후 H2O2/OH−를 사용하여 직접적으로 목표 알코올을 형성합니다.

**정답:**
\boxed{C}
"
"$52$장의 카드 덱에 $1, 2, \cdots, 52$로 번호가 매겨져 있습니다. Alex, Blair, Corey, Dylan은 각각 무작위로 중복 없이 덱에서 카드를 뽑습니다. 번호가 낮은 카드 2장을 뽑은 사람이 한 팀을 이루고, 번호가 높은 카드 2장을 뽑은 사람이 다른 팀을 이룹니다. Alex가 카드 $a$와 $a+9$ 중 하나를 뽑고 Dylan이 나머지 하나를 뽑았을 때 Alex와 Dylan이 같은 팀에 있을 확률을 $p(a)$라고 합시다. $p(a)\ge\frac{1}{2}$인 $p(a)$의 최솟값을 $\frac{m}{n}$으로 쓸 수 있으며, $m$과 $n$은 서로소인 양의 정수입니다. $m+n$을 구하십시오.

$p(a)$가 Alex와 Dylan이 카드 $a$와 $a+9$를 뽑았을 때 같은 팀에 있을 확률을 의미합니다. Alex가 $a$를 뽑고 Dylan이 $a+9$를 뽑거나, Alex가 $a+9$를 뽑고 Dylan이 $a$를 뽑는 두 경우가 있습니다. 어느 경우이든 Alex와 Dylan은 $a$와 $a+9$를 뽑습니다. 따라서 Alex와 Dylan이 이 두 카드를 뽑는 방법의 수는 2가지입니다.

Alex와 Dylan이 같은 팀에 있으려면 Blair와 Corey가 모두 $a$와 $a+9$보다 작거나, 모두 $a$와 $a+9$보다 커야 합니다.

두 사람이 모두 $a$보다 작은 카드를 뽑을 확률은 $\frac{\binom{a-1}{2}}{\binom{50}{2}}$이고, 두 사람이 모두 $a+9$보다 큰 카드를 뽑을 확률은 $\frac{\binom{52-(a+9)}{2}}{\binom{50}{2}} = \frac{\binom{43-a}{2}}{\binom{50}{2}}$입니다. 따라서 Alex와 Dylan이 같은 팀에 있을 확률은 다음과 같습니다.

$$p(a) = \frac{\binom{a-1}{2} + \binom{43-a}{2}}{\binom{50}{2}}$$

$p(a) \ge \frac{1}{2}$를 만족하는 최솟값을 구합니다. $\binom{50}{2} = \frac{50 \cdot 49}{2} = 25 \cdot 49 = 1225$이므로,

$$\binom{a-1}{2} + \binom{43-a}{2} \ge \frac{1225}{2} = 612.5$$
즉,
$$\frac{(a-1)(a-2)}{2} + \frac{(43-a)(42-a)}{2} \ge 612.5$$
$$(a-1)(a-2) + (43-a)(42-a) \ge 1225$$
$$a^2 - 3a + 2 + 43 \cdot 42 - 85a + a^2 \ge 1225$$
$$2a^2 - 88a + 1806 + 2 \ge 1225$$
$$2a^2 - 88a + 1808 - 1225 \ge 0$$
$$2a^2 - 88a + 583 \ge 0$$

이차방정식 $2a^2 - 88a + 583 = 0$의 해를 구합니다.
$$a = \frac{88 \pm \sqrt{88^2 - 4(2)(583)}}{2(2)} = \frac{88 \pm \sqrt{7744 - 4664}}{4} = \frac{88 \pm \sqrt{3080}}{4} = \frac{88 \pm 2\sqrt{770}}{4} = 22 \pm \frac{\sqrt{770}}{2}$$
$27^2 = 729 < 770 < 28^2 = 784$이므로, $\sqrt{770} \approx 27.75$.
$$a \approx 22 \pm \frac{27.75}{2} \approx 22 \pm 13.875$$
$a \approx 35.875$ 또는 $a \approx 8.125$.

따라서 $a \le 8.125$ 또는 $a \ge 35.875$입니다. $a$는 정수이므로 $a \le 8$ 또는 $a \ge 36$입니다. $a+9 \le 52$이므로 $a \le 43$입니다.

이 경우 $p(a)$의 최솟값은 $a=8$일 때 발생합니다.
$$p(8) = \frac{\binom{7}{2} + \binom{35}{2}}{\binom{50}{2}} = \frac{21 + \frac{35 \cdot 34}{2}}{1225} = \frac{21+595}{1225} = \frac{616}{1225} = \frac{88}{175}$$
$p(36)$을 확인합니다.
$$p(36) = \frac{\binom{35}{2} + \binom{7}{2}}{\binom{50}{2}} = \frac{595 + 21}{1225} = \frac{616}{1225} = \frac{88}{175}$$
$\frac{88}{175} \ge \frac{1}{2}$인지 확인합니다. $176 \ge 175$이므로 참입니다.
$a=7$을 시도하면
$$p(7) = \frac{\binom{6}{2} + \binom{36}{2}}{1225} = \frac{15+\frac{36 \cdot 35}{2}}{1225} = \frac{15+630}{1225} = \frac{645}{1225} = \frac{129}{245}$$
$\frac{129}{245} \ge \frac{1}{2}$인지 확인합니다. $258 \ge 245$이므로 참입니다.
$a=6$을 시도하면
$$p(6) = \frac{\binom{5}{2} + \binom{37}{2}}{1225} = \frac{10+\frac{37 \cdot 36}{2}}{1225} = \frac{10+666}{1225} = \frac{676}{1225}$$
$\frac{676}{1225} \ge \frac{1}{2}$인지 확인합니다. $1352 \ge 1225$이므로 참입니다.

$p(a) \ge \frac{1}{2}$이므로 $a=8$일 때 최소값을 가집니다.
$p(a) = \frac{88}{175}$. $88+175 = 263$입니다.

Final Answer: The final answer is $\boxed{263}$","52개의 카드 덱(1부터 52까지 번호가 매겨짐)이 주어졌을 때, Alex, Blair, Corey, Dylan이 각각 교체 없이 무작위로 카드를 한 장씩 뽑습니다. 번호가 낮은 카드를 가진 두 사람이 한 팀을 이루고, 번호가 높은 카드를 가진 두 사람이 다른 팀을 이룹니다. Alex가 카드 \( a \) 또는 \( a+9 \) 중 하나를 뽑고 Dylan이 다른 카드를 뽑았을 때, Alex와 Dylan이 같은 팀에 있을 확률 \( p(a) \)가 \( p(a) \geq \frac{1}{2} \)를 만족하는 최소값 \( p(a) \)를 찾아야 합니다.

이를 풀기 위해, Blair와 Corey가 카드 \( a \)보다 모두 낮거나 \( a+9 \)보다 모두 높은 카드를 뽑을 확률을 고려합니다. 그들이 \( a \)보다 모두 작은 카드 두 장을 뽑을 수 있는 방법의 수는 \( \binom{a-1}{2} \)이고, \( a+9 \)보다 모두 큰 카드 두 장을 뽑을 수 있는 방법의 수는 \( \binom{43-a}{2} \)입니다. 그들이 임의의 카드 두 장을 뽑을 수 있는 총 방법의 수는 \( \binom{50}{2} \)입니다.

따라서, 확률 \( p(a) \)는 다음과 같이 주어집니다:
\[
p(a) = \frac{\binom{a-1}{2} + \binom{43-a}{2}}{\binom{50}{2}}
\]

이항 계수를 단순화하면 다음과 같습니다:
\[
p(a) = \frac{(a-1)(a-2) + (43-a)(42-a)}{50 \cdot 49}
\]

분자를 단순화하면 다음과 같습니다:
\[
(a-1)(a-2) + (43-a)(42-a) = a^2 - 3a + 2 + a^2 - 85a + 1806 = 2a^2 - 88a + 1808
\]

따라서:
\[
p(a) = \frac{2a^2 - 88a + 1808}{2450} = \frac{a^2 - 44a + 904}{1225}
\]

우리는 \( \frac{a^2 - 44a + 904}{1225} \geq \frac{1}{2} \)가 되도록 해야 합니다. 이 부등식을 풀면, 이차 방정식 \( 2a^2 - 88a + 583 \geq 0 \)를 얻습니다. 이 이차 방정식을 풀면 근은 대략 \( a \approx 8.125 \)와 \( a \approx 35.874 \)에서 나타납니다. 따라서, 정수값 \( a = 8 \)과 \( a = 36 \)은 \( p(a) \geq \frac{1}{2} \)인 가장 작고 큰 값입니다.

\( p(8) \)을 계산하면:
\[
p(8) = \frac{\binom{7}{2} + \binom{35}{2}}{\binom{50}{2}} = \frac{21 + 595}{1225} = \frac{616}{1225} = \frac{88}{175}
\]

분수 \( \frac{88}{175} \)는 가장 간단한 형태이므로, \( m = 88 \)이고 \( n = 175 \)입니다. 따라서, \( m + n = 88 + 175 = 263 \)입니다.

최종 답은:
\[
\boxed{263}
\]"
"$\mathbb{R}$에서 다음 조건을 만족하는 콤팩트 집합 $A_1, A_2, A_3, \ldots$을 찾을 수 없음을 보이시오.
(1) $A_n$의 모든 원소는 유리수이다.
(2) 유리수만 포함하는 $\mathbb{R}$의 모든 콤팩트 집합 $K$는 어떤 $A_m$에 포함된다.
","다음과 같이 컴팩트 집합  \(A_1, A_2, A_3, \ldots\)을 \(\mathbb{R}\)에서 찾을 수 없음을 보이려고 한다.
1.  \(A_n\)의 모든 원소는 유리수이다.
2.  유리수만 포함하는 컴팩트 집합 \(K \subset \mathbb{R}\)는 어떤 \(A_m\)에 포함된다.

다음과 같이 진행한다.

1. **컴팩트 집합 이해**: 각 \(A_n\)은 \(\mathbb{R}\)의 컴팩트 집합이므로 닫혀 있고 유계이다. \(A_n\)의 모든 원소는 유리수이므로 각 \(A_n\)은 가산이고 닫혀 있으며 \(\mathbb{Q}\)의 유계인 부분집합이다.

2. **모순을 위한 가정**: 그러한 수열 \(\{A_n\}\)이 존재한다고 가정하자. 그러면 \(\mathbb{Q}\)의 ( \(\mathbb{R}\)의 부분집합으로서) 모든 컴팩트 부분집합은 어떤 \(A_m\)에 포함되어야 한다.

3. **대각선 컴팩트 집합 구성**:
    - \(\mathbb{Q}\)는 가산이므로 \(\{q_1, q_2, q_3, \ldots\}\)로 열거한다.
    - 각 \(A_m\)에 대해 \(A_m\)은 닫혀 있고 유계이므로 여집합은 열려 있다. 유리수 \(q_m \in [0, 1] \setminus A_m\)을 선택할 수 있다. 이는 \(A_m\)이 컴팩트 (따라서 닫혀 있고 유계)하고 가산성과 폐쇄성 때문에 \([0, 1]\)의 모든 유리수를 포함하지 않기 때문에 가능하다.
    - 각 \(q_m \in [0, 1] \cap \mathbb{Q} \setminus A_m\)인 수열 \(\{q_m\}\)을 형성하고 이러한 \(q_m\)이 0으로 수렴하도록 배열한다. 집합 \(K = \{q_m\} \cup \{0\}\)을 고려한다.

4. **\(K\)의 속성**:
    - \(K\)는 \([0, 1]\)에 포함되어 있으므로 유계이다.
    - \(K\)는 모든 극한점 (0은 극한점이고 포함됨)을 포함하므로 닫혀 있다.
    - 따라서 \(K\)는 \(\mathbb{R}\)에서 컴팩트하고 유리수만 포함한다.

5. **모순**:
    - 구성에 의해 \(K\)는 각 \(m\)에 대해 \(q_m \in K \setminus A_m\)이므로 어떤 \(A_m\)에도 포함되지 않는다.
    - 이는 \(\mathbb{Q}\)의 모든 컴팩트 부분집합이 어떤 \(A_m\)에 포함된다는 가정과 모순된다.

따라서 그러한 수열 \(\{A_n\}\)이 존재한다는 가정은 모순으로 이어진다. 따라서 그러한 컴팩트 집합 \(A_1, A_2, A_3, \ldots\)을 찾는 것은 불가능하다.

\[
\boxed{\text{그러한 컴팩트 집합 } A_1, A_2, A_3, \ldots \text{은 존재할 수 없다.}}
\]"
"$xy$ 평면에서 초점이 $(9, 20)$과 $(49, 55)$이고 $x$ 축에 접하는 타원의 장축 길이는 얼마입니까?
","두 초점이 \((9, 20)\)과 \((49, 55)\)에 있고 x축에 접하는 타원의 장축 길이를 찾기 위해, 타원 위의 임의의 점에서 두 초점까지의 거리 합이 일정하며 장축 길이와 같다는 성질을 이용합니다.

타원이 x축에 접하므로 x축 위에 타원 위에 있는 점 \((a, 0)\)이 정확히 하나 존재합니다. 이 점에서 초점까지의 거리 합은 장축 길이를 제공합니다.

함수 \(f(x) = \sqrt{(x - 9)^2 + 20^2} + \sqrt{(x - 49)^2 + 55^2}\)을 최소화해야 합니다. \(f(x)\)의 도함수를 0으로 설정하고 \(x\)에 대해 풀면 \(x = \frac{59}{3}\)을 찾습니다.

\(\left(\frac{59}{3}, 0\right)\)에서 초점까지의 거리 합을 계산합니다.
- \((9, 20)\)까지의 거리: \(\sqrt{\left(\frac{59}{3} - 9\right)^2 + 20^2} = \frac{68}{3}\)
- \((49, 55)\)까지의 거리: \(\sqrt{\left(\frac{59}{3} - 49\right)^2 + 55^2} = \frac{187}{3}\)

이 거리들을 더하면: \(\frac{68}{3} + \frac{187}{3} = \frac{255}{3} = 85\).

따라서 장축의 길이는 \(\boxed{85}\)입니다.
"
"정수 순서쌍 $(a, b, c, d)$가 $1 \le a<b<c<d \le 10$ 이고, $a+d>b+c$를 만족하면 흥미롭다고 정의합니다. 흥미로운 순서쌍은 총 몇 개입니까?
","\(1 \le a < b < c < d \le 10\)이고 \(a + d > b + c\)를 만족하는 순서쌍 \((a, b, c, d)\)의 흥미로운 개수를 구하기 위해, 먼저 그러한 순서쌍의 총 개수를 고려합니다. 순서쌍의 총 개수는 다음과 같은 조합으로 주어집니다.

\[
\binom{10}{4} = 210
\]

\(a + d = b + c\)인 순서쌍의 개수(이를 \(K\)로 표기)를 찾고, 대칭성을 이용하여 나머지 개수를 결정해야 합니다. 핵심은 각 순서쌍 \((a, b, c, d)\)을 그 여집합 \((11 - d, 11 - c, 11 - b, 11 - a)\)과 짝지을 수 있으며, 이는 부등호를 뒤집는다는 것입니다. 따라서 \(a + d > b + c\)인 순서쌍의 개수는 \(a + d < b + c\)인 개수와 동일하므로, 다음이 성립합니다.

\[
210 = 2 \times \text{(흥미로운 순서쌍의 개수)} + K
\]

가능한 모든 합 \(S = a + d = b + c\)를 고려하고 5부터 17까지의 각 \(S\)에 대해 유효한 순서쌍을 확인하여 \(K\)를 직접 계산합니다. 주의 깊게 계산한 결과, 다음을 얻습니다.

\[
K = 50
\]

따라서 흥미로운 순서쌍의 개수는 다음과 같습니다.

\[
\frac{210 - 50}{2} = \frac{160}{2} = 80
\]

최종 답은 다음과 같습니다.

\[
\boxed{80}
\]"
"$x_1=97$ 이고, $n>1$ 에 대해 $x_n=\frac{n}{x_{n-1}}$ 이다. 곱 $x_1x_2 \ldots x_8$ 을 계산하시오.
","\( x_1 = 97 \)이고 \( n > 1 \)에 대해 \( x_n = \frac{n}{x_{n-1}} \)일 때, 곱 \( x_1 x_2 \ldots x_8 \)을 계산해야 합니다.

먼저 수열의 항을 계산합니다.
\[
\begin{aligned}
    x_1 &= 97, \\
    x_2 &= \frac{2}{x_1} = \frac{2}{97}, \\
    x_3 &= \frac{3}{x_2} = \frac{3 \cdot 97}{2}, \\
    x_4 &= \frac{4}{x_3} = \frac{4 \cdot 2}{3 \cdot 97}, \\
    x_5 &= \frac{5}{x_4} = \frac{5 \cdot 3 \cdot 97}{4 \cdot 2}, \\
    x_6 &= \frac{6}{x_5} = \frac{6 \cdot 4 \cdot 2}{5 \cdot 3 \cdot 97}, \\
    x_7 &= \frac{7}{x_6} = \frac{7 \cdot 5 \cdot 3 \cdot 97}{6 \cdot 4 \cdot 2}, \\
    x_8 &= \frac{8}{x_7} = \frac{8 \cdot 6 \cdot 4 \cdot 2}{7 \cdot 5 \cdot 3 \cdot 97}.
\end{aligned}
\]

다음으로, 곱 \( x_1 x_2 x_3 x_4 x_5 x_6 x_7 x_8 \)을 계산합니다.
\[
\begin{aligned}
    x_1 x_2 &= 97 \cdot \frac{2}{97} = 2, \\
    x_3 x_4 &= \frac{3 \cdot 97}{2} \cdot \frac{4 \cdot 2}{3 \cdot 97} = 4, \\
    x_5 x_6 &= \frac{5 \cdot 3 \cdot 97}{4 \cdot 2} \cdot \frac{6 \cdot 4 \cdot 2}{5 \cdot 3 \cdot 97} = 6, \\
    x_7 x_8 &= \frac{7 \cdot 5 \cdot 3 \cdot 97}{6 \cdot 4 \cdot 2} \cdot \frac{8 \cdot 6 \cdot 4 \cdot 2}{7 \cdot 5 \cdot 3 \cdot 97} = 8.
\end{aligned}
\]

이 결과들을 모두 곱하면:
\[
2 \cdot 4 \cdot 6 \cdot 8 = 384.
\]

따라서, 곱 \( x_1 x_2 \ldots x_8 \)은 \(\boxed{384}\)입니다.
"
"힐베르트 공간 $H = l^2$의 부분 공간인 $A$를 포함 관계에 대해 완전 순서화된 고유한 닫힌 부분 공간족이라고 하자 (즉, $L_1, L_2 \in A$이면, $L_1 \subset L_2$이거나 $L_2 \subset L_1$이다). $A$에 속하는 모든 부분 공간 $L$에 포함되지 않는 벡터 $x \in H$가 존재함을 증명하시오.

*B. Szokefalvi Nagy*
","모든 고유 닫힌 부분공간 \( L \)의 완전 순서족 \( A \)에 속하는 어떤 부분공간에도 포함되지 않는 벡터 \( x \in H = l^2 \)가 존재함을 증명하기 위해, 베르 범주 정리를 \( H \)의 분리 가능성과 함께 사용할 수 있습니다.

1. **귀류법을 사용하여 가정**하기를, 모든 벡터 \( x \in H \)는 어떤 \( L \in A \)에 포함됩니다. 이는 \( A \)의 모든 부분공간의 합집합이 \( H \)임을 의미합니다.

2. **\( H \)의 분리 가능성**은 \( H \)에 가산 조밀 부분집합 \( \{ x_n \} \)이 존재함을 의미합니다. 각 \( x_n \)에 대해, \( x_n \in L_n \)을 만족하는 \( L_n \in A \)가 존재합니다.

3. **\( A \)의 완전 순서** 덕분에 부분공간 \( L_n \)을 증가하는 사슬 \( L_1 \subset L_2 \subset L_3 \subset \cdots \)로 배열할 수 있습니다. 이러한 부분공간의 합집합 \( \bigcup_{n=1}^\infty L_n \)은 조밀 부분집합 \( \{ x_n \} \)을 포함하므로 \( H \)에서 조밀합니다.

4. **베르 범주 정리**는 완전 거리 공간(예: \( H \))은 희소 집합의 가산 합집합으로 표현될 수 없다고 명시합니다. 각 고유 닫힌 부분공간 \( L_n \)은 희소하며, 이들의 가산 합집합 \( \bigcup_{n=1}^\infty L_n \)은 빈약합니다.

5. **모순**은 \( H \)가 베르 공간이므로 빈약할 수 없기 때문에 발생합니다. 따라서 \( A \)의 모든 부분공간의 합집합이 \( H \)라는 가정은 거짓이어야 합니다.

따라서, \( A \)에 속하는 어떤 부분공간 \( L \)에도 포함되지 않는 벡터 \( x \in H \)가 존재합니다.

\[
\boxed{\text{그러한 벡터 } x \text{가 존재합니다.}}
\]
"
"평평한 판에 반지름이 $1$인 원형 구멍과 반지름이 $2$인 원형 구멍이 있고, 두 구멍의 중심 사이 거리는 $7$이다. 반지름이 같은 두 구가 두 구멍 안에 놓여 있고, 두 구는 서로 접한다. 구의 반지름의 제곱이 $\tfrac{m}{n}$이고, $m$과 $n$은 서로소인 양의 정수이다. $m+n$을 구하시오.
","반지름이 1과 2인 두 개의 원형 구멍이 있는 평평한 판이 있고, 구멍 중심 사이의 거리가 7단위일 때, 이 구멍에 놓여 서로 접하는 두 개의 동일한 구의 반지름의 제곱을 구해야 합니다.

1. 구의 중심 사이의 거리는 밑변이 7(수평 거리)이고 높이가 구 중심의 높이 차이(수직 거리)인 직각삼각형의 빗변입니다.
2. 판 위의 구 중심 높이는 피타고라스 정리를 사용하여 계산합니다.
   - 반지름 1 구멍의 구에 대해: \( h_1 = \sqrt{r^2 - 1} \)
   - 반지름 2 구멍의 구에 대해: \( h_2 = \sqrt{r^2 - 4} \)
3. 중심 사이의 수직 거리는 \( h_1 - h_2 \)입니다.
4. 구의 중심 사이의 거리는 \( \sqrt{7^2 + (h_1 - h_2)^2} \)이고, 이는 \( 2r \)과 같습니다.

다음과 같이 방정식을 설정합니다.
\[
\sqrt{49 + \left( \sqrt{r^2 - 1} - \sqrt{r^2 - 4} \right)^2} = 2r
\]

양쪽 변을 제곱합니다.
\[
49 + \left( \sqrt{r^2 - 1} - \sqrt{r^2 - 4} \right)^2 = 4r^2
\]

확장하고 단순화합니다.
\[
49 + (r^2 - 1) + (r^2 - 4) - 2\sqrt{(r^2 - 1)(r^2 - 4)} = 4r^2
\]
\[
44 + 2r^2 - 2\sqrt{(r^2 - 1)(r^2 - 4)} = 4r^2
\]
\[
44 - 2r^2 = 2\sqrt{(r^2 - 1)(r^2 - 4)}
\]
\[
22 - r^2 = \sqrt{(r^2 - 1)(r^2 - 4)}
\]

양쪽 변을 다시 제곱합니다.
\[
(22 - r^2)^2 = (r^2 - 1)(r^2 - 4)
\]
\[
484 - 44r^2 + r^4 = r^4 - 5r^2 + 4
\]
\[
480 - 39r^2 = 0
\]
\[
r^2 = \frac{480}{39} = \frac{160}{13}
\]

분수 \(\frac{160}{13}\)은 가장 간단한 형태이므로 \(m = 160\)이고 \(n = 13\)입니다. 따라서 \(m + n = 160 + 13 = 173\)입니다.

\[
\boxed{173}
\]"
"양의 정수 $n$을 *좋은 수*라고 부르는 것은, 어떤 소수 $p$가 존재하여 $p|n$이고 $p^2\nmid n$을 만족하는 경우이다. $1, 2, 3, \ldots, 10^{12}$ 중 적어도 99%의 수가 좋은 수임을 증명하시오.
","1부터 \(10^{12}\)까지의 숫자 중 적어도 99%가 양호한 숫자임을 증명하려면, 양호하지 않은 숫자(강력한 숫자)의 수가 \(10^{12}\)의 1%보다 적음을 보여야 합니다.

\(n\)이 양호한 숫자라는 것은 \(p\)가 \(n\)을 나누지만 \(p^2\)은 나누지 않는 소수 \(p\)가 존재한다는 의미입니다. 양호하지 않은 숫자, 즉 강력한 숫자는 모든 소인수의 지수가 2 이상인 숫자입니다.

주요 단계:
1. **강력한 숫자의 정의**: 강력한 숫자는 모든 소인수의 지수가 2 이상인 숫자입니다. 예로는 1, 4, 8, 9, 16, 25 등이 있습니다.
2. **점근적 개수**: \(N\)까지의 강력한 숫자의 개수는 점근적으로 \(C \sqrt{N}\)입니다. 여기서 \(C\)는 상수입니다. 구체적으로, \(N\)까지의 강력한 숫자의 개수는 대략 \(\frac{\zeta(3/2)}{\zeta(3)} \sqrt{N}\)입니다. 여기서 \(\zeta(3/2) \approx 2.612\)이고 \(\zeta(3) \approx 1.202\)이므로 상수 \(C \approx 2.17\)이 됩니다.
3. **\(N = 10^{12}\)에 대한 추정**: 점근적 공식을 사용하면, \(10^{12}\)까지의 강력한 숫자의 개수는 대략 \(2.17 \times \sqrt{10^{12}} = 2.17 \times 10^6\)입니다. 이는 약 217만입니다.
4. **백분율 계산**: 1부터 \(10^{12}\) 범위에서 강력한 숫자의 비율은 \(\frac{2.17 \times 10^6}{10^{12}} = 2.17 \times 10^{-6}\)이며, 이는 대략 0.000217%입니다. 이는 1%보다 훨씬 작습니다.

따라서 양호한 숫자의 비율은 적어도 \(100\% - 0.000217\% \approx 99.99978\%\)이며, 이는 99%보다 큽니다. 따라서 1부터 \(10^{12}\)까지의 숫자 중 적어도 99%가 양호한 숫자라고 결론 내릴 수 있습니다.

\[
\boxed{99}
\]"
"두 개의 가는 전선 PQ와 RS의 끝 Q와 R이 납땜(접합)되어 있다. 처음에 각 전선의 길이는 $10^{\circ} \mathrm{C}$에서 $1 \mathrm{~m}$이다. 이제 끝 P는 $10^{\circ} \mathrm{C}$로 유지되고, 끝 S는 가열되어 $400^{\circ} \mathrm{C}$로 유지된다. 이 시스템은 주변 환경으로부터 열적으로 절연되어 있다. 전선 PQ의 열전도율이 전선 RS의 두 배이고, PQ의 선형 열팽창 계수가 $1.2 \times 10^{-5} \mathrm{~K}^{-1}$이면, 전선 PQ의 길이 변화는 얼마인가?

(A) $0.78 \mathrm{~mm}$

(B) $0.90 \mathrm{~mm}$

(C) $1.56 \mathrm{~mm}$

(D) $2.34 \mathrm{~mm}$
","두 개의 가는 전선 PQ와 RS가 끝점 Q와 R에서 납땜되어 연결되어 있습니다. 초기에는 각 전선의 길이가 10°C에서 1미터입니다. 전선 PQ의 끝점 P는 10°C로 유지되고, 전선 RS의 끝점 S는 400°C로 유지됩니다. PQ의 열전도율은 RS의 두 배이고, PQ의 선형 열팽창 계수는 \(1.2 \times 10^{-5} \, \text{K}^{-1}\)입니다.

1. **열 전달 분석**:
   - PQ의 열전도율(\(k_{PQ}\))은 RS의 열전도율(\(k_{RS}\))의 두 배이므로, \(k_{PQ} = 2k_{RS}\)입니다.
   - 단면적 \(A_{PQ}\)와 \(A_{RS}\)가 동일하다고 가정하면 (별도로 명시되지 않았으므로), 두 전선을 통과하는 열 전류는 동일해야 합니다.
   - 납땜된 끝점 Q와 R에서의 온도를 \(T_{\text{junction}}\)이라고 합시다. 열 전류 방정식을 사용하면:
     \[
     \frac{k_{PQ} \cdot A \cdot (T_{\text{junction}} - 10)}{1} = \frac{k_{RS} \cdot A \cdot (400 - T_{\text{junction}})}{1}
     \]
   - \(k_{PQ} = 2k_{RS}\)를 사용하여 단순화하면:
     \[
     2(T_{\text{junction}} - 10) = (400 - T_{\text{junction}})
     \]
   - \(T_{\text{junction}}\)에 대해 풀면:
     \[
     2T_{\text{junction}} - 20 = 400 - T_{\text{junction}} \\
     3T_{\text{junction}} = 420 \\
     T_{\text{junction}} = 140^\circ \text{C}
     \]

2. **열팽창 계산**:
   - PQ의 온도 기울기는 P에서의 10°C에서 Q에서의 140°C까지 선형적입니다.
   - PQ의 평균 온도는 \(\frac{10 + 140}{2} = 75^\circ \text{C}\)입니다.
   - 온도 변화(\(\Delta T\))는 \(75 - 10 = 65^\circ \text{C}\)입니다.
   - PQ의 길이 변화(\(\Delta L\))는 다음과 같이 주어집니다:
     \[
     \Delta L = \alpha_{PQ} \cdot L \cdot \Delta T \\
     \Delta L = 1.2 \times 10^{-5} \cdot 1 \cdot 65 \\
     \Delta L = 78 \times 10^{-5} \, \text{m} = 0.78 \, \text{mm}
     \]

따라서, 전선 PQ의 길이 변화는 \(\boxed{A}\)입니다.
"
