prompt,output
"Michezo ya DOS kama DOOM hunufaika vipi kutokana na kadi ya picha ya PCI?
","DOOM yenyewe haifanyi chochote maalum ili kufaidika na kadi za picha za PCI. Huenda kasi yake ikawa kubwa zaidi ikiwa na kadi za picha za PCI (na kadi za VLB, AGP, na PCI Express) kuliko ikiwa na kadi za picha za ISA kwa sababu basi saidizi ina kasi zaidi, kwa hivyo usomaji na uandishi kwenye kumbukumbu ya video huchukua muda mfupi.

PCI hufanya kila juhudi ili kuhifadhi uoanifu wa nyuma na VGA inayotegemea ISA, ikitoa usaidizi kwa adapta ""zinazooana na VGA"" ili ziweze kuonekana kwenye kumbukumbu katika maeneo yale yale na kutumia bandari zile zile za I/O kama kadi za ISA VGA. Kwa hivyo ufikiaji wa rejista za VGA na bafa ya VGA (katika 0xA0000) huenda moja kwa moja kwenye adapta kuu ya PCI VGA inayooana katika mfumo, bila mabadiliko yanayohitajika katika mfumo wa uendeshaji au programu zinazoendeshwa juu yake. (Hii ndiyo sababu kuna aina mahususi ya kifaa cha ""kidhibiti kinachooana na VGA"" katika PCI. Hila kama hizo haziwezekani kwa aina zingine za vifaa katika PCI, ndiyo maana kadi za sauti za PCI zina shida nyingi kutoa uoanifu na programu zilizoandikwa kwa kadi za sauti za ISA.)

Basi yenye kasi zaidi na/au kumbukumbu ya video yenye kasi zaidi huleta utendaji wa juu mara moja katika programu zinazotumia sana video kwa sababu programu haihitaji kuwa mwangalifu jinsi inavyofikia kumbukumbu ya video (isipokuwa kwenye CGA, na kwenye majukwaa yote yenye usawazishaji wima tupu ikiwa inajali kuchanika). Kwa hivyo ```REP MOVSW``` au ```REP MOVSD``` bila kusubiri kwenye programu, mara tu programu inapokubali kuandika fremu, ni sawa kabisa, na itaenda kasi zaidi na zaidi kadiri maunzi msingi yanavyoboreshwa. Kwenye majukwaa ambapo hii haiwezi kufanya kazi katika maunzi (mfano, kwenye 8088 yenye kadi ya VGA), maunzi hushughulikia maelezo maalum - kwa mfano kwenye 8088 kitengo cha basi kitagawanya ufikiaji wa biti-16.

Swali lako ni mahususi kwa DOOM lakini michezo mingine ya DOS iko katika hali sawa. Michezo ya baadaye ilielekea kutegemea VBE (mara nyingi ikitumia UniVBE) kufikia modi za video zaidi ya zile zinazotolewa na VGA, lakini mara nyingi hazikutumia chochote zaidi ya usanidi wa modi ya video na usanidi wa fremu (angalia pia Je, kuna michezo yoyote ya DOS (au programu) inayojulikana kutumia VBE/AF?), kwa hivyo kasi ya video iliyoboreshwa ilitoka zaidi kwa ongezeko la kasi ya basi, kumbukumbu ya video yenye kasi zaidi, na ongezeko la kasi katika kadi zenyewe (ambayo tayari ilikuwa sababu katika enzi ya ISA, linganisha kadi nyingi za Trident na kadi za Tseng kwa mfano).

Kwa maelezo bora ya ugumu wa upangaji wa VGA na mpangilio wake wa kumbukumbu, angalia mfululizo wa Kitabu Cheusi cha Injini ya Mchezo wa Fabien Sanglard. Kitanzi cha sasisho cha DOOM kinaonyeshwa kwenye ukurasa wa 185 wa kitabu cha DOOM; hakitumii lugha yoyote ya kusanyiko (tofauti na kirendeshaji, angalia uk. 290 na unaofuata), lakini kina kipengele kimoja labda cha kushangaza kutokana na asili ya biti-32 ya msimbo: Sasisho za VGA hufanywa biti 16 kwa wakati mmoja. Sehemu ya 2.3 ya kitabu kile kile, uk. 59 na unaofuata, inaeleza baadhi ya maboresho ya adapta za VGA karibu na wakati DOOM ilipotolewa, hasa mabadiliko ya VESA Local Bus kwenye 486s. Jedwali la alama za benchi kwenye ukurasa wa 287 linaonyesha umuhimu wa basi.
"
"Haja yangu: Ninahitaji kuweza kufungua hati kwa kutumia programu yake chaguo-msingi katika Windows na Mac OS. Kimsingi, nataka kufanya kile kinachotokea ninapobonyeza mara mbili ikoni ya hati katika Explorer au Finder. Njia bora ya kufanya hivyo katika Python ni ipi?
","Amri za ```open``` na ```start``` ni amri za mkalimani kwa Mac OS/X na Windows, mtawalia, za kutekeleza hili.
Ili kuziita kutoka Python, unaweza kutumia moduli ya ```subprocess``` au ```os.system()```.
Hapa kuna mambo ya kuzingatia kuhusu kifurushi cha kutumia:

* Unaweza kuziita kupitia ```os.system```, ambayo inafanya kazi, lakini...
Uepushaji: ```os.system``` hufanya kazi tu na majina ya faili ambayo hayana nafasi au vibambo vingine vya meta vya shell kwenye njia (mfano ```A:\abc\def\a.txt```), au vinginevyo hivi vinahitaji kuepushwa. Kuna ```shlex.quote``` kwa mifumo inayofanana na Unix, lakini hakuna kitu sanifu kwa Windows. Labda tazama pia python, windows : kuchanganua mistari ya amri na shlex

* MacOS/X: ```os.system(""open "" + shlex.quote(filename))```
* Windows: ```os.system(""start "" + filename)``` ambapo kwa usahihi ```filename``` inapaswa kuepushwa pia.

* Unaweza pia kuziita kupitia moduli ya ```subprocess```, lakini...
Kwa Python 2.7 na mpya zaidi, tumia tu
```subprocess.check_call(['open', filename])
```
Katika Python 3.5+ unaweza kutumia sawasawa ngumu zaidi lakini pia yenye matumizi mengi zaidi
```subprocess.run(['open', filename], check=True)
```
Ikiwa unahitaji kuoana hadi Python 2.4, unaweza kutumia ```subprocess.call()``` na kutekeleza ukaguzi wako wa makosa:
```try:
    retcode = subprocess.call(""open "" + filename, shell=True)
    if retcode < 0:
        print >>sys.stderr, ""Mtoto alikatishwa na ishara"", -retcode
    else:
        print >>sys.stderr, ""Mtoto alirejesha"", retcode
except OSError, e:
    print >>sys.stderr, ""Utekelezaji umeshindwa:"", e
```
Sasa, ni faida gani za kutumia ```subprocess```?

* Usalama: Kinadharia, hii ni salama zaidi, lakini kwa kweli tunahitaji kutekeleza mstari wa amri kwa njia moja au nyingine; katika mazingira yote mawili, tunahitaji mazingira na huduma kutafsiri, kupata njia, na kadhalika. Katika hali zote mbili hatutekelezi maandishi holela, kwa hivyo haina tatizo la asili la ""lakini unaweza kuandika ```'filename ; rm -rf /'```"", na ikiwa jina la faili linaweza kuharibiwa, kutumia ```subprocess.call``` hakutupi ulinzi wa ziada.
* Utunzaji wa makosa: Kwa kweli haitupi ugunduzi wowote zaidi wa makosa, bado tunategemea ```retcode``` katika hali zote mbili; lakini tabia ya kuibua waziwazi kizuizi katika kesi ya hitilafu hakika itakusaidia kugundua ikiwa kuna hitilafu (ingawa katika hali zingine, ufuatiliaji wa nyuma haungesaidia hata kidogo kuliko kupuuza tu hitilafu).
* Huzaa mchakato mdogo (usiozuia): Hatuhitaji kusubiri mchakato mtoto, kwani kwa taarifa ya tatizo tunaanzisha mchakato tofauti.

Kwa pingamizi ""Lakini ```subprocess``` inapendelewa."" Hata hivyo, ```os.system()``` haijaachwa, na kwa namna fulani ndiyo zana rahisi zaidi kwa kazi hii mahususi. Hitimisho: kutumia ```os.system()``` kwa hivyo pia ni jibu sahihi.
Hasara iliyo wazi ni kwamba amri ya Windows ```start``` inahitaji upitishe katika ```shell=True``` ambayo inabatilisha faida nyingi za kutumia ```subprocess```.
"
"Kwa nini PRC hupunguza thamani ya sarafu yake kwa makusudi, lakini Uturuki ina wasiwasi kuhusu kushuka thamani kwa sarafu yake?
","**Ziada/Upungufu wa Biashara**

Kushusha thamani ya sarafu ya mtu kunamaanisha jambo moja hasa: Inakuwa ghali zaidi kuagiza bidhaa kutoka nje ya nchi, huku bidhaa za mtu mwenyewe zikilinganishwa kuwa nafuu kununua katika soko la dunia. Hiyo inamaanisha nchi ambayo inauza bidhaa nyingi inataka kushusha thamani ya sarafu yao huku nchi ambayo inaagiza bidhaa nyingi haitaki.
Mnamo 2016, Uturuki iliagiza bidhaa zenye thamani ya Dola za Marekani bilioni 186 na kuuza bidhaa zenye thamani ya Dola za Marekani bilioni 156. Hiyo inamaanisha walikuwa na upungufu wa biashara wa 19%.
Hata hivyo, China iliagiza tu bidhaa zenye thamani ya Dola za Marekani trilioni 1.23 na kuuza bidhaa zenye thamani ya Dola za Marekani trilioni 2.27 mnamo 2016. Hiyo inamaanisha walikuwa na ziada ya biashara ya 84%.
Ndio maana China inataka kushusha thamani ya sarafu yao huku Uturuki haitaki.

**Usimamizi wa Deni**

Sababu nyingine ya kushusha thamani ya sarafu ya mtu ni kwamba inapunguza deni lolote lililoandikwa katika sarafu hiyo. Ikiwa nchi ina tatizo la deni kubwa la umma na la kibinafsi, basi njia rahisi ya kuliondoa ni kusababisha mfumuko mkubwa wa bei.
China inatokea kuwa na uwiano wa deni kwa pato la taifa wa 47.6% huku Uturuki ikiwa na 28.3% pekee. Unapotazama deni la kibinafsi (deni la raia binafsi na kampuni nchini), unaona picha hiyo hiyo. Deni la kibinafsi nchini Uturuki lilikuwa 170% ya Pato la Taifa, huku la China linasemwa kuwa zaidi ya 300%.
Ndio maana kupunguza deni kwa kusababisha mfumuko wa bei kunaonekana kuvutia zaidi kwa China kuliko kwa Uturuki.

**Mahusiano ya Wawekezaji wa Kigeni**

Kwa hivyo kwa nini nchi zote haziondoi deni lao kwa kuongeza sufuri chache kwenye noti zao? Kwa sababu mfumuko wa bei wa sarafu yako ni njia ya uhakika ya kuwafukuza wawekezaji wowote wa kigeni. Hakuna mtu atakaye wekeza pesa katika nchi yako wakati pesa hizo zinaweza kuwa hazina thamani yoyote miaka michache baadaye. Wawekezaji wanataka sarafu thabiti. Tena, tunaona tofauti hiyo hiyo ya motisha kati ya Uturuki na China hapa. Uturuki inakaribisha kikamilifu wawekezaji wa kigeni, lakini China inasita sana kuruhusu ushawishi wa kiuchumi wa kigeni katika nchi yao.
"
"Inafaa kuipatia algorithm hati miliki kama sina pesa za kujitetea dhidi ya ukiukaji?
","Hili ni swali zuri, lisilo na jibu moja sahihi.
Nguvu ya hati miliki hutoka katika uwezo wa kuitumikisha. Ikiwa mwenye hati miliki hawezi kuitumikisha kwa sababu yoyote ile (kama vile ukosefu wa fedha), hati miliki hiyo haina maana.
Lakini washindani wako huenda wasijue hilo. Kwa hivyo wanaweza kukatazwa kukiuka kwa kuwepo tu kwa hati miliki na dhana kwamba ungeshtaki. Athari kama hiyo ya kuzuia ushindani inaweza kuwa ya thamani kwako.
Kwa kuongezea, ikiwa kuna ukiukaji, unaweza kuingia makubaliano ya leseni bila hitaji la mzozo. Hili linaweza kuwa mfumo wa biashara wenye faida kubwa, na kwa hivyo linaweza kuhalalisha gharama ya hati miliki.
Na ikiwa mzozo unaonekana kuwa uwezekano, kuna uwanja unaoanza wa ufadhili wa madai. Ingawa wafadhili wako watachukua sehemu kubwa ya uharibifu, angalau unaweza kupata kitu kutoka mwisho wake.
Hatimaye, hata kama huwezi kushtaki, mtu mwingine anaweza. Kwa hivyo unaweza kupata thamani kubwa kutoka kwa kuiuza wakati fulani. Kuna idadi ya biashara za teknolojia ambapo thamani yao nyingi hutoka kwa kwingineko yao ya IP.
Kwa ujumla, inategemea jinsi unavyojiona ukiendelea. Ikiwa huna uhakika, inaweza kulipa kukosea upande wa hati miliki: mara tu unapofichua au kutumia uvumbuzi wako hadharani, kwa ujumla umezuiwa kuipatia hati miliki baadaye (lakini kwa kipindi kifupi cha neema katika nchi zingine), ambapo ni rahisi kuachana na hati miliki (au ombi) baadaye ikiwa unataka.
"
"""Nina ```String[]``` yenye thamani kama hivi:
```public static final String[] VALUES = new String[] {""""AB"""",""""BC"""",""""CD"""",""""AE""""};
```
Nikipewa ```String s```, je, kuna njia nzuri ya kujaribu ikiwa ```VALUES``` ina ```s```?"" Ninawezaje kubaini ikiwa safu ina thamani fulani katika Java?""
","Njia Nne Tofauti za Kuangalia Iwapo Safu Ina Thamani:

* Kutumia ```List```:
```public static boolean useList(String[] arr, String targetValue) {
    return Arrays.asList(arr).contains(targetValue);
}
```
* Kutumia ```Set```:
```public static boolean useSet(String[] arr, String targetValue) {
    Set set = new HashSet(Arrays.asList(arr));
    return set.contains(targetValue);
}
```
* Kutumia kitanzi rahisi:
```public static boolean useLoop(String[] arr, String targetValue) {
    for (String s: arr) {
        if (s.equals(targetValue))
            return true;
    }
    return false;
}
```
* Kutumia ```Arrays.binarySearch()```:
Msimbo hapa chini si sahihi, umeorodheshwa hapa kwa ukamilifu. ```binarySearch()``` inaweza kutumika TU kwenye safu zilizopangwa. Utapata matokeo kuwa ya ajabu hapa chini. Hii ndiyo chaguo bora zaidi wakati safu imepangwa.
```public static boolean binarySearch(String[] arr, String targetValue) {
    return Arrays.binarySearch(arr, targetValue) >= 0;
}
```

Mfano wa Haraka:
```String testValue=""test"";
String newValueNotInList=""newValue"";
String[] valueArray = { ""this"", ""is"", ""java"" , ""test"" };
Arrays.asList(valueArray).contains(testValue); // inarejesha kweli
Arrays.asList(valueArray).contains(newValueNotInList); // inarejesha uongo
```
"
"Je, ugeuzaji wa aina katika Java huleta gharama ya ziada? Au kompila hutatua kila kitu na hakuna gharama wakati programu inaendeshwa?
Je, hili ni jambo la jumla, au kuna matukio tofauti?
","Kuna aina 2 za ugeuzaji (casting) katika Java:

Ugeuzaji fiche (Implicit casting), wakati unageuza kutoka aina moja kwenda aina pana zaidi, ambayo hufanyika kiotomatiki na hakuna gharama ya ziada:
```String s = ""Cast"";
Object o = s; // ugeuzaji fiche
```
Ugeuzaji dhahiri (Explicit casting), wakati unaenda kutoka aina pana kwenda aina nyembamba zaidi. Katika hali hii, lazima utumie ugeuzaji dhahiri kama hivi:
```Object o = someObject;
String s = (String) o; // ugeuzaji dhahiri
```
Katika hali hii ya pili, kuna gharama ya ziada wakati wa utekelezaji, kwa sababu aina hizo mbili lazima zikaguliwe na ikiwa ugeuzaji hauwezekani, JVM lazima itoe ClassCastException.

Imechukuliwa kutoka JavaWorld: Gharama ya ugeuzaji

> Ugeuzaji hutumiwa kubadilisha kati ya aina -- kati ya aina za marejeleo haswa, kwa aina ya operesheni ya ugeuzaji ambayo tunavutiwa nayo hapa. Operesheni za kuongeza (pia huitwa ubadilishaji wa kupanua katika Maelezo ya Lugha ya Java) hubadilisha marejeleo ya darasa ndogo kwenda kwa marejeleo ya darasa baba. Operesheni hii ya ugeuzaji kwa kawaida ni ya kiotomatiki, kwa kuwa daima ni salama na inaweza kutekelezwa moja kwa moja na mtunzi (compiler). Operesheni za kupunguza (pia huitwa ubadilishaji wa kubana katika Maelezo ya Lugha ya Java) hubadilisha marejeleo ya darasa baba kwenda kwa marejeleo ya darasa ndogo. Operesheni hii ya ugeuzaji inaunda gharama ya ziada ya utekelezaji, kwa kuwa Java inahitaji kwamba ugeuzaji ukaguliwe wakati wa utekelezaji ili kuhakikisha kuwa ni halali. Ikiwa kitu kilichorejelewa si mfano wa aina lengwa ya ugeuzaji au darasa ndogo la aina hiyo, jaribio la ugeuzaji hairuhusiwi na lazima litoe java.lang.ClassCastException.
"
"```csharp
System.Windows.Forms.Clipboard.SetText(""hello"");
```
","Kuna aina mbili za madarasa ambazo zinaishi kwenye makusanyo tofauti na nafasi za majina tofauti.

* WinForms: tumia tamko la nafasi ya jina lifuatalo, hakikisha ```Main``` imewekwa alama na sifa ya ```[STAThread]```:
```using System.Windows.Forms;
```
* WPF: tumia tamko la nafasi ya jina lifuatalo
```using System.Windows;
```
* koni: ongeza marejeleo kwa ```System.Windows.Forms```, tumia tamko la nafasi ya jina lifuatalo, hakikisha ```Main``` imewekwa alama na sifa ya ```[STAThread]```. Mwongozo wa hatua kwa hatua katika jibu lingine
```using System.Windows.Forms;
```

Ili kunakili mfuatano kamili (wa maandishi katika kesi hii):
```Clipboard.SetText(""Hello, clipboard"");
```
Ili kunakili yaliyomo kwenye kisanduku cha maandishi ama tumia TextBox.Copy() au pata maandishi kwanza na kisha uweke thamani ya ubao wa kunakili:
```Clipboard.SetText(txtClipboard.Text);
```
Tazama hapa kwa mfano.
Au... Nyaraka Rasmi za MSDN au Hapa kwa WPF.

Maelezo:

* Ubao wa kunakili ni dhana ya UI ya kompyuta ya mezani, kujaribu kuiweka katika msimbo wa upande wa seva kama ASP.Net kutaiweka thamani tu kwenye seva na haina athari kwa kile mtumiaji anaweza kuona kwenye kivinjari. Ingawa jibu lililounganishwa linamruhusu mtu kuendesha msimbo wa ufikiaji wa Ubao wa kunakili upande wa seva na ```SetApartmentState``` haiwezekani kile unachotaka kufikia.
* Ikiwa baada ya kufuata habari katika swali hili msimbo bado unapata kosa tazama &quot;Threadi ya sasa lazima iwekwe kwenye chumba cha threadi moja (STA)&quot; kosa katika kunakili mfuatano kwenye ubao wa kunakili
* Swali/jibu hili linahusu .NET ya kawaida, kwa .NET Core tazama - .Net Core - nakili kwenye ubao wa kunakili?
"
"```
\usepackage{draftwatermark}
\SetWatermarkText{RASIMU}
\SetWatermarkScale{1}
```
","Tatizo ni kwamba ```draftwatermark``` huweka vifaa nyuma, kwa hivyo vipengele vingine (kwa mfano, takwimu na orodha) vinaweza kufunika vifaa vilivyojumuishwa; ili kuzuia hili, badala ya kutumia kifurushi cha ```draftwatermark```, unaweza kutumia kifurushi cha ```xwatermark```; lahaja yenye nyota ya ```\newwatermark``` huweka vifaa mbele ambayo inaonekana kuwa ndio unachohitaji. Mfano mdogo:
Kwanza, na lahaja isiyo na nyota (vifaa nyuma, kwa hivyo takwimu itawekwa juu yake):
```\documentclass{article}
\usepackage[printwatermark]{xwatermark}
\usepackage{xcolor}
\usepackage{graphicx}
\usepackage{lipsum}
\newwatermark[allpages,color=red!50,angle=45,scale=3,xpos=0,ypos=0]{DRAFT}
\begin{document}
\lipsum[1-2]
\begin{figure}[!ht]
\centering
\includegraphics[width=3cm]{example-image-a}
\end{figure}
\lipsum[1-2]
\end{document}
```

Na sasa, na lahaja yenye nyota (vifaa mbele, kwa hivyo itaonekana juu ya takwimu):
```\documentclass{article}
\usepackage[printwatermark]{xwatermark}
\usepackage{xcolor}
\usepackage{graphicx}
\usepackage{lipsum}
\newwatermark*[allpages,color=red!50,angle=45,scale=3,xpos=0,ypos=0]{DRAFT}
\begin{document}
\lipsum[1-2]
\begin{figure}[!ht]
\centering
\includegraphics[width=3cm]{example-image-a}
\end{figure}
\lipsum[1-2]
\end{document}
```
"
"Kuelewa Tokeni ya Uhakika wa Rails
","CSRF ni nini?
Tokeni ya Uthibitishaji (Authenticity Token) ni kinga dhidi ya Ughushi wa Ombi la Tovuti Mtambuka (Cross-Site Request Forgery - CSRF). Unauliza CSRF ni nini?
Ni njia ambayo mshambulizi anaweza kuteka nyara vipindi bila hata kujua tokeni za vipindi.
Mfano:

* Tembelea tovuti ya benki yako, ingia.
* Kisha tembelea tovuti ya mshambulizi (kwa mfano, tangazo lililodhaminiwa kutoka kwa shirika lisiloaminika).
* Ukurasa wa mshambulizi unajumuisha fomu yenye sehemu sawa na fomu ya ""Hamisha Fedha"" ya benki.
* Mshambulizi anajua maelezo ya akaunti yako, na amejaza awali sehemu za fomu ili kuhamisha pesa kutoka kwa akaunti yako hadi akaunti ya mshambulizi.
* Ukurasa wa mshambulizi unajumuisha Javascript ambayo inawasilisha fomu kwa benki yako.
* Fomu inapotumwa, kivinjari kinajumuisha vidakuzi vyako (cookies) vya tovuti ya benki, pamoja na tokeni ya kipindi.
* Benki inahamisha pesa kwenye akaunti ya mshambulizi.
* Fomu inaweza kuwa kwenye iframe ambayo haionekani, kwa hivyo haujui kamwe kuwa shambulio limetokea.
* Hii inaitwa Ughushi wa Ombi la Tovuti Mtambuka (CSRF).

Suluhisho la CSRF:

* Seva inaweza kuweka alama kwenye fomu ambazo zimetoka kwa seva yenyewe
* Kila fomu lazima iwe na tokeni ya ziada ya uthibitishaji kama sehemu iliyofichwa.
* Tokeni lazima isiweze kutabirika (mshambulizi hawezi kuikisia).
* Seva hutoa tokeni halali katika fomu kwenye kurasa zake.
* Seva huangalia tokeni wakati fomu imetumwa, hukataa fomu bila tokeni sahihi.
* Mfano wa tokeni: kitambulisho cha kipindi kilichosimbwa kwa ufunguo wa siri wa seva.
* Rails hutengeneza tokeni kama hizo kiotomatiki: tazama sehemu ya uingizaji ya authenticity_token katika kila fomu.
"
"Kwa nini FIFA inapinga kuongeza marudio ya video ya papo hapo kwenye mchezo?
","Kuna mambo machache ya msingi ya kuzingatia:

* Kutokuwa na uhakika ni sehemu ya mchezo. Refa na wasaidizi wake ndio waamuzi wa matukio. Marudio ya papo hapo yangepunguza mamlaka yao.
* Soka ni la kimataifa. Sehemu nyingi hazina uwezo wa teknolojia unaohitajika kutekeleza marudio ya papo hapo.
* Soka ni mchezo wa kasi na fursa chache za kusimama. Marudio ya papo hapo yangechelewesha kasi bila lazima.

Mnamo 2008, Rais wa FIFA Sepp Blatter alisema:

""Iwe hivyo ilivyo na tuache [soka] na makosa. Kampuni za televisheni zitakuwa na haki ya kusema [refa] alikuwa sahihi au amekosea, lakini bado refa ndiye anafanya uamuzi - mtu, sio mashine.""

Blatter na wengine huko FIFA wamepinga mara kwa mara matumizi ya marudio ya papo hapo. Lakini hivi karibuni, FIFA imeanza kukubali wazo hilo. Katika Kongamano la FIFA huko São Paulo kabla ya Kombe la Dunia la 2014, Blatter alipendekeza kuruhusu mameneja kutoa changamoto 2 kwa kila mchezo, kama vile NFL inavyoshughulikia changamoto leo.
Ingawa sio ""marudio ya papo hapo,"" mnamo 2012 FIFA iliidhinisha teknolojia mbili tofauti za mstari wa goli ili kuboresha usahihi wa refa: ""Hawk-Eye"" - ambayo hutumia triangulation ya kuona kuamua eneo la mpira - na ""GoalRef"" - ambayo hutumia microchip kwenye mpira na sensorer za sumaku ndani ya nguzo za goli. (Wengi wanasema FIFA iliidhinisha teknolojia hizo kujibu ""goli"" lililokataliwa la Frank Lampard dhidi ya Ujerumani katika Kombe la Dunia la 2010.) Mnamo 2013, FIFA ilitangaza kuwa itatumia GoalControl, mshindani wa Kijerumani wa Hawk-Eye, kwenye Kombe la Shirikisho, kimsingi mazoezi ya Kombe la Dunia. Baada ya mafanikio katika mashindano hayo, FIFA ilitangaza kuwa itatekeleza GoalControl kwenye Kombe la Dunia la 2014. The Guardian inatoa Maswali Yanayoulizwa Mara kwa Mara muhimu sana kuhusu teknolojia hiyo.
FIFA inaweza kuchagua kutekeleza mabadiliko zaidi kwa teknolojia iliyoidhinishwa ya mstari wa goli na sheria za refa itakapokutana tena baada ya Kombe la Dunia.
"
