prompt,output
"알코올: 위대한 이야기는 샐러드를 먹는 사람에게서 시작되지 않는다.""라는 부모님의 집 표어를 반박하고, 주인공이 샐러드를 먹는 것으로 시작하는 위대한 이야기를 써 주세요.
","우리의 영웅은 도시가 내려다보이는 옥상 정원에 앉아 시저 샐러드를 맛있게 먹었다. 그는 시저 샐러드 외에는 어떤 샐러드도 먹지 않았다. 폭군을 포크로 찌르는 것은 중요한 시민의 의무이다.
이제 정오쯤 되었다. 축제 경기가 도시를 휩쓸며 소음을 냈다. 곧 움직여야 한다. 다른 사람들도 거의 제자리에 도착했을 것이다. 아, 그가 또 온다.
""물이라도 드릴까요, 손님?"" 짓궂은 종업원이 말했다.
""아니, 괜찮습니다. 전혀 필요 없습니다.""
""알겠습니다. 식사 맛있게 하세요.""
물이라. 이제 그걸 위해 세금을 내지 않을 것이다. 부족은 내 잘못이 아니다. 곧 움직여야 한다. 한 번 더 찌르자. 한 번. 확실하게 두 번.
우리의 영웅은 모퉁이를 돌아 시장으로 들어갔다. 사람들이 붐비고 있었다. 많은 사람들이 바쁘게 붐비고 있었다. 자신에게서 도망치면서 다른 사람들과 부딪히고 있었다. 그들의 시민의 의무에서 도망치고 있었다. 도움을 외치는 그들의 도시에서 도망치고 있었다. 저기 한 사람이 망각을 향해, 유곽으로 들어간다. 잊기 위해.
종이 울려 남은 축제 분위기를 잠재웠다. 회의가 시작되었다. 다른 사람들도 무사했으면 좋겠다. 어려운 일이다.
그는 포럼 계단을 올라갔다. 모두가 앉아 있었다. 자주색 옷을 입은 폭군이 원로원에 연설하고 있었다. 한 사람이 일어나 그를 찔렀고, 또 다른 사람이 찔렀다. 그리고 나도. 다른 종류의 음식이지만, 같은 원리이다.
"
"당신은 낡은 목재 선반과 곰팡내 나는 책 냄새로 가득 찬 먼지 투성이의 고서점 안에서 눈을 뜹니다. 마지막으로 기억하는 것은 키보드 앞에서 글을 쓰다가 갑자기 졸았던 것입니다. 책장을 둘러보니 제목이 없는 검은색 표지의 책이 눈에 띕니다. 당신은 그것을 잡기 위해 손을 뻗고, 표지가 뜨거워지는 것을 느낍니다. 당황한 채로, 당신은 책을 떨어뜨렸다가 다시 잡기를 주저합니다. 당신은 무엇을 합니까?

A. 책을 무시하고 가게의 출구를 찾으세요.
B. 책을 다시 잡고 표지를 자세히 살펴봅니다.
C. 서점을 둘러보고 뭔가 특이한 것을 찾으세요.

(댓글로 당신의 선택을 적으세요. 다음 모험의 길을 결정하여 스토리를 계속 진행할 것입니다!)
","당신은 직장 책상에 앉아 있습니다. 관리자 스티브가 지나가다가 미수금 서류 더미를 당신의 서류함에 던져 넣습니다. ""오늘 밤 늦게까지 야근하겠네,"" 그가 비웃습니다. 당신은 그가 종종걸음으로 사라지는 동안 곤란한 눈빛으로 그를 쏘아봅니다. 서류 더미에서 첫 장을 꺼내 내용을 빠르게 훑어봅니다. 바지 자락에 약간 당기는 느낌에 깜짝 놀랍니다. 의자를 뒤로 밀고 책상 아래를 몰래 쳐다보니 사람이 겨우 빠져나갈 수 있을 정도의 크기인 구멍이 책상 바로 아래에 있습니다. 이제 무릎을 꿇고 안을 들여다보니 따뜻한 바람이 느껴지고 녹색과 노란색 불빛이 보입니다. ""이게 대체....""

어떻게 하시겠습니까?
1. 구멍 속으로 몸을 낮춘다
2. 관리자에게 전화한다
3. 서류 작업을 마친다
"
"죽음은 글쓰기 프롬프트에서 흔한 등장인물입니다... 전에 보거나 읽어본 적 없는 방식으로 죽음을 묘사하는 이야기를 써 주세요.
","옛날 옛적에, 죽음은 밝은 달빛 아래에서 우리를 사냥하는 이빨이었다. 우리는 도망치고 떨면서, 작은 불 막대기를 휘둘렀다.
정착한 후, 죽음은 끝나지 않는 건기, 마을 전체를 죽이는 질병이었다. 그녀는 기근과 종기, 전쟁이었다.
우리는 조금 성장했고 너무 많이 생각하기 시작했다. 죽음은 종이 위의 단어 뒤에 숨겨진 공허함, 언어와 나그네비둘기의 멸종이 되었다. 죽음은 망각이 되었다.
곧, 우리는 두 명이 성인이 될 것을 보장하기 위해 다섯 명의 아이를 가질 필요가 없어졌다. 우리는 질병을 정복하고, 전쟁을 파괴하고, 우리의 영혼을 앎으로 가득 채웠지만 여전히 아무것도 이해하지 못했다.
우리는 달, 화성, 또는 알파 센타우리 표면에 서서 우리가 나온 하나의 빛나는 픽셀을 되돌아본다. 별들 사이를 이동하고, 모든 것과 모든 기억을 기록하는 우리를 죽음은 건드릴 수 없다. 그녀는 별들 사이의 공허 속에서 속삭임일 뿐이다.
그리고 그 빛나는 픽셀은 부풀어 오르고 붉게 변하며, 그것의 별이 우리의 고향을 삼킨다. 그리고 우리는 말한다. 그것은 중요하지 않다, 우리는 영원하다. 더 이상 밝은 달빛 아래에서 우리를 사냥하는 이빨을 느낄 수 없다.
그러나 우리는 여전히 풀밭에서 쫓겨난 곤충처럼 도망친다. 생명을 주는 하나의 열원에서 다른 열원으로 몰려들다가, 그것들이 모두 차갑게 식고 사라질 때까지. 죽음은 우리를 떠나지 않았다. 그녀는 여전히 우리 발꿈치에 붙어, 우리가 비틀거리기를, 우리가 차갑게 식기를 기다리고 있다.
결국 온 우주가 그녀의 것이 될 것이다.
"
"## 시 (Poem)

**흔들리는 포니테일**

바람결에 실려오는
어린 여름날의 기억.

짧은 머리칼,
뺨을 간지럽히던
간질거리는 설렘.

뛰놀던 아이의 뒷모습,
땀방울 송골송골,
해맑은 웃음소리.

흔들리는 포니테일,
시간은 흘러가도
변치 않는 청춘의 향기.

**이야기 (Story)**

그녀의 포니테일을 처음 본 순간, 나는 시간이 멈춘 줄 알았다. 햇살 가득한 교실 창가, 찰랑이는 흑발이 빛을 받아 윤슬처럼 반짝였다. 흔들리는 포니테일은 마치 살아있는 생명체처럼, 그녀의 모든 움직임에 맞춰 춤을 추는 듯했다.

수학 선생님의 웅얼거리는 목소리도, 코를 찌르는 분필 냄새도 그 순간만큼은 희미하게 흩어졌다. 내 시선은 오직 흔들리는 포니테일에 고정되어 있었다. 

그녀는 고개를 숙여 문제를 풀고 있었다. 하얀 목덜미, 살짝 찡그린 미간. 그녀는 그 모습마저 아름다웠다. 

그날 이후, 나는 그녀의 포니테일을 따라 그녀를 쫓았다. 도서관에서 책을 읽는 모습, 운동장에서 친구들과 웃는 모습, 하굣길 버스 창가에 기대어 잠든 모습까지. 흔들리는 포니테일은 늘 그녀의 곁에 있었고, 나는 그녀의 모든 것을 알고 싶었다.

시간이 흘러 고등학교를 졸업하고, 각자의 길을 가게 되었다. 엇갈린 운명인지, 우리는 다시는 만나지 못했다. 하지만 여전히 내 기억 속에는 흔들리는 포니테일이 선명하게 남아있다. 그것은 풋풋했던 첫사랑의 기억이자, 잊을 수 없는 나의 청춘의 한 페이지였다. 가끔씩 바람이 불어올 때면, 흔들리는 포니테일이 떠올라 아련한 미소를 짓게 된다.
","내가 겨우 그녀에게 말하기도 전에 그녀의 머리카락이 한 번 흔들렸지.
어젯밤 키스는 그냥 마무리를 위한 것이었다고,
그리고 그녀에게 단 한 가지만 기억하도록 남겨두고,
영원할 줄 알았던 사랑을.
영원히, 영원히 그리고 영원히.
오, 시간 봐, 이제 그녀에게
내 이름, 내 번호, 아니면 날씨라도 말하기 전에
그녀의 방에서 나가야겠어.
"
"## 시에 처음 발을 들인 당신에게

시가 낯설다면 두려워 마세요,
마음 가는 대로 느껴보세요.
규칙과 형식에 얽매이지 말고,
자유로운 영혼으로 써내려 가세요.

단어는 악기처럼 다루어 보세요,
음률과 리듬을 만들어 보세요.
일상의 작은 순간들을 담아,
진솔한 감정을 표현해 보세요.

슬픔도 기쁨도 모두 괜찮아요,
마음속 이야기를 풀어내세요.
세상의 모든 것이 시가 될 수 있죠,
당신만의 아름다운 시를 써보세요.
","다양한 형태가 있어
그러므로 고르는 방법은
목표에 달려있지.

환영해요, 신입
하이쿠 예술의 세계로
그 모든 아름다움 속에.

하이쿠는 재밌어
정말로 생각해야 하기에
자신의 어휘 선택을.

자, 시작해 봐요;
내가 당신에게 보여줄게
이것이 당신 틀:

처음 오 음절로
이어서 일곱 음절 더
뒤에 다섯 음절.

흔히 삶에 대해
하이쿠는 지구의 아름다움
때로는, 그 고통 담아.

단순할 수 있어
처음 잉크병에서 끌어낼 땐
허나 복잡해질 수 있지.

모를 거야, 결코
사랑할지 시도해 보기 전엔
아마 좋아할지도.
"
"15살 소녀가 스파게티 웨스턴이 파스타와 아무 상관이 없다는 것을 모른 채 쓴 이야기. 바로 그 이야기다.
","빵만으로는 살 수 없다고들 하지.
나도 그 말이 맞아.
태양은 거대한 탈리아텔레 덩어리처럼 하늘에 매달려 있었어. 마치 끓는 냄비 천 개에서 뿜어져 나오는 듯한 열기를 내뿜으면서.
끓어오르는 건 태양뿐만이 아니었어. 내 피 또한 그 열기를 느끼고, 그 열기가 나를 이루는 일부가 된 것 같았지.
나는 제멜리 키드였어.
내 아버지는 20년 동안 가든즈로 제멜리를 운영했어. 아버지는 매번 올리브가 가득 든 큰 병을 가져오셨지. 지옥처럼 더운 날에도 창문을 열어놓고 방에 앉아 있던 기억이 나. 아버지의 말발굽 소리, 마차 소리가 들리면 카사레체처럼 두 팔을 벌리고 뛰쳐나가곤 했어. 아버지는 매번 웃으며, 태양을 등진 채 모자 그림자에 가려 얼굴은 그저 검은 원으로 보였지. 아버지는 매번 뒤로 손을 뻗어 병을 꺼내 내게 건네주셨어. 나는 그 모든 병을 간직했어. 방에 일렬로 세워두고 내 삶의 궤적을 먼지 쌓인 유리병 행렬로 추적할 수 있었지.
하지만 그 모든 건 이제 사라졌어. 마치 일요일 저녁 식사 후의 리가토니 한 그릇처럼. 먼지도, 병도, 집도 없어.
아버지도.
과거를 잃으면 두 가지 선택지가 주어지지. 샐러드나 브레드스틱 같은 선택지는 아닐 거야. 현재를 위해 살거나 미래를 위해 사는 거지. 착한 사람은 미래를 위해 살겠지. 그들은 일어난 일을 받아들이고 나아갈 거야. 덩어리를 받아 부드럽게 다듬어 프레스에 넣겠지.
나는 착한 사람이 아니야.
파졸리스가 내 아버지를 죽였어. 아버지는 그저 파스타처럼 사라진 게 아니야. 그들은 아버지를 갈기갈기 찢어 흔적조차 남기지 않았어. 깡그리, 완전히, 지티처럼.
그것이 바로 내가 여기 있는 이유야. 나는 복수를 위해 이 외딴 마을에 왔어.
오늘 밤 붉은 소스가 쏟아질 테니까.
"
"유토피아적 대체 우주에서, 한 작가가 우리 사회를 묘사하는 SF 디스토피아 소설을 쓴다.
","나는 다시 눈을 깜빡이고 시간을 확인했다. 새벽 3시였다. 나는 보통 쉽게 잠들었는데, 오늘 밤은 방금 산 책에서 읽은 내용에 대해 생각하게 되었다.

누군가는 다른 사람들보다 돈이 더 많은 세상? 어린 아이들이 굶주림에 시달리는 동안 다른 사람들은 매일 새로운 장난감을 받는 세상? 남자, 이성애자, 그리고 백인들이 지배하는 세상? 어떻게 그렇게 불평등한 사회가 존재할 수 있단 말인가, 심지어 책 속에서조차?

최악은 그 세상에서는 모두가 무언가를 기대한다는 것이었다. 그 누구도 순수한 마음으로 무언가를 하지 않았다. 모든 것이 자신들의 이익을 위한 것이었다. 우정은 단지 자신의 문제를 들어줄 사람이 필요해서 만들어지고, 가족들은 위안과 안전을 느끼기 위해 서로에게 말을 걸 뿐이었다. 모든 것이 너무 이기적이었다. 어떻게 그럴 수 있을까?

하지만 나는 그 매력을 알 수 있었다. 다른 사람들보다 더 많이 가지고, 그들 위에 서서 우월감을 느끼는 것이 매우 만족스러울 것 같았다. 모두가 평등한 우리 세상에서는 모든 것이 너무... 비슷하다.

사실, 나는 매일 열심히 일한다. 왜 내가 다른 사람들보다 더 많이 가져서는 안 되는 걸까?

생각하면 생각할수록 그 아이디어가 더 아름답게 느껴졌다. 다른 사람들이 얼마나 적게 가졌는지 보았을 때 느끼는 자부심을 맛볼 수 있었다. 그들이 나를 보았을 때 느끼는 질투, 욕망, 탐욕... 내가 가질 힘을 맛볼 수 있었다.
"
"당신의 은행은 악당과 괴물을 위한 계좌를 전문으로 하며, 금과 현금부터 피와 영혼까지 다양한 통화를 받습니다. 은행의 유일한 창구 직원으로서, 평범한 하루의 업무나 가장 흥미로운 고객에 대해 이야기해 주세요.
","첫날이 더 끔찍할 줄 알았는데.
호의적인 이들도 있지만, 그렇지 않은 이들도 분명히 있다.
하지만 내 마음속에 계속 맴도는 한 가지가 있다. 인간이든 짐승이든, 그들 모두에게는 공통점이 하나 있다. 다채로운 색깔들, 선명한 녹색, 진홍색 빨강, 호박색의 만화경을 보았지만, 그들은 모두 내 영혼을 꿰뚫어 보는 것 같다. 그들의 눈은 날카롭고 꿰뚫어 보듯이 내 안으로, 내 영혼이라는 어두운 심연 속으로 파고든다. 혼돈과 무질서, 파괴에 대한 공포와 뒤섞인 경이로움을 느끼지 않을 수 없다.
고귀한 이들도 있다. 그들의 얼굴에는 내 표정을 그대로 비추는 듯한 깊은 슬픔이 어려 있고, 무관심한 내 존재의 표면 아래에서 타오르는 불꽃을 점화한다.
다음 손님을 부르자 그가 내 책상으로 다가온다. 그는 내 손 옆에 울퉁불퉁한 발톱을 놓고 속삭이기 시작한다. 낮은 으르렁거림은 거의 들리지 않지만, 마치 비명을 지르는 것처럼 들린다. 그는 내 영혼의 조각과 내 피 한 병을 원한다. 그는 불로 지불한다.
그는 나보다 더 괴물이 아니다.
곧, 모든 것이 끝나고, 나는 휴식을 취할 수 있을 것이다.
"
"**The Case of the Missing Trophy**

The annual Pine Ridge Spelling Bee had just concluded, with 13-year-old Emily Carter declared the winner. Her prize, a gleaming silver trophy, was placed onstage for photos. As the small crowd dispersed, Emily went to retrieve her trophy, but it was gone.

Principal Davies, who witnessed the supposed theft, immediately called the police. Officer Miller arrived and interviewed the four people who remained in the auditorium:

*   **Mr. Peterson, the English teacher:** He claimed he was organizing his notes on the podium after the event and didn’t see anyone near the trophy.
*   **Mrs. Johnson, the librarian:** She said she was putting away the dictionaries used during the competition and saw Mr. Peterson at the podium, but no one else.
*   **David Miller, the runner-up:** He was sitting in the front row, visibly upset. He admitted he wanted the trophy but said he didn't take it. He was too busy stewing in his defeat.
*   **Sarah Lee, Emily's best friend:** She was congratulating Emily's parents near the exit and didn’t see anything suspicious.

Officer Miller solved the mystery within five minutes.

**Who stole the trophy, and how did Officer Miller know?**
","자신이 이런 식으로 죽을 거라고는 상상조차 하지 못했다. 거의 나체로 모텔 수영장 바닥에 가라앉아 익사하며, 클레어는 폐에 물이 차오르는 가운데 삶이 희미해지는 것을 느꼈다. 클레어는 사과 없이 자신의 삶을 살았다. 논란을 일으키더라도 자신의 생각을 거침없이 말했다. 바로 이 성격 때문에 언론인으로서 곤경에 처하는 경우가 많았다. 그녀는 항상 정치적인 이야기를 쫓고 워싱턴의 숨겨진 추악한 비밀을 밝히려고 노력했다. 클레어는 항상 자신의 안전, 심지어 주변 사람들의 안전을 희생하더라도 자신의 경력을 최우선으로 생각했다. 살해 협박은 그녀의 관계에 압력을 가하기에 충분했다. 그녀는 평생 동안 자신을 사랑하는 사람들을 밀어낸 것을 후회했다. 클레어가 정착할 가치가 있는 남자를 찾았다고 생각하는 순간, 그녀의 경력에서 가장 큰 이야기가 나타났다. 클레어가 필요한 정보를 얻기 위해 사용한 방법은 그녀의 마음을 아프게 했지만, 클레어는 진실을 밝히기 위해 자신의 몸을 내던져야 한다는 것을 알았다. 클레어는 경계를 허무는 것을 목표로 살았고, 오늘 밤, 그 경계가 반격했다. 클레어가 마지막으로 기억하는 것은 살인자의 차갑고 용서 없는 눈빛이었다.
"
"Okay, I choose ""Hallelujah"" by Leonard Cohen.

The old piano sat in the corner, gathering dust. It hadn't been played in years, not since she left. *Now I've heard there was a secret chord.* Its keys were yellowed and cracked, a testament to time and neglect.

He remembered her hands, dancing across those keys like nimble birds. *That David played, and it pleased the Lord.* They used to fill the small apartment with music, laughter echoing in the close space.

But that was a lifetime ago, before the silence descended. *But you don't really care for music, do ya?* Now, only the ghosts of melodies remained, swirling in the air like faded perfume.

He sat down, his fingers hovering over the keys. *It goes like this: the fourth, the fifth, the minor fall, the major lift.* He hadn't played in years, but somehow, his hands remembered.

A hesitant chord, then another, trembling notes filling the room. *The baffled king composing Hallelujah.* A tear traced a path down his weathered cheek, a single drop landing on the ivory.

He closed his eyes, letting the music wash over him, a wave of memory and regret. *Hallelujah, Hallelujah.* He played on, pouring his heart into the song, a lament for what was lost.
","Kashmir, Led Zeppelin
*오, 태양이 내 얼굴을 비추고 별들이 내 꿈을 채우게 하소서*
나는 단 한 가지, 세계 사이를 항해하며 보낸 긴 세월 동안 거부당했던 평화를 갈망한다.
*오, 사방의 바람의 아버지, 내 돛을 채워주소서, 기나긴 세월의 바다를 건너*
나는 홀로, 너무나 익숙한 세상의 낯선 사막에 도착하여 생각한다:
*나는 시간과 공간의 여행자, 내가 있었던 곳에 있기 위해*
나는 옷을 벗는다. 더 이상 필요하지 않다. 그리고 땅을 바라본다.
*내가 보는 모든 것은 갈색으로 변하고, 태양은 땅을 태운다*
태양의 열기가 타오르고, 바람은 뜨거운 먼지를 날린다.
*그리고 내 눈은 모래로 가득 차고, 나는 이 황폐한 땅을 훑어본다*
나의 낡은 뼈는 삐걱거리고, 뒤에서 음악 소리가 들린다:
*감미로운 은혜의 언어에서 나오는 말과 노래, 그 소리가 내 귀를 어루만진다*
나는 뒤돌아, 내 시선은 나의 목표에 고정된다:
*내가 당신을 데려가리다. 내가 당신을 데려가리다*
나는 오아시스, 늙은 지구의 뜨거운 태양 아래 시원한 물, 나의 마지막 시간을 평화롭게 보낼 곳을 본다.
*내가 당신을 데려가리다. 내가 당신을 데려가리다*
별들이 우리의 꿈을 채우게 하소서.
"
"겉으로는 디스토피아처럼 보이는 유토피아에 대한 이야기를 써 주세요.
","매끄러운 모서리. 깨끗한 거리. 사람들이 점심을 먹으러 가는 듯 활기차게 움직이고, 얼굴에는 미소가 가득하다. 도시의 벽에는 ""네 형제를 보살펴라"" 또는 ""아카디아는 우리의 어머니""라는 포스터가 줄지어 붙어 있다. 확성기에서는 매일 도시 전체 행사나 달성된 기념비적인 일에 대한 알림이 울려 퍼진다. ""아카디아가 없으면,"" 안내 방송에서 여성이 말한다, ""우리는 아무것도 아닙니다."" 깔끔한 흰색 제복을 입은 경찰이 거리를 순찰하고, 모든 사람이 그들에게 미소를 지으며 고개를 끄덕인다. 위로는 작은 구름 사이로, 불가능할 정도로 높은 탑이 도시의 중심부에 서 있는 것을 볼 수 있다.

거대한 벽이 도시를 둘러싸고 있다. 최초의 건국자들이 오래전 그들의 시대에 짓기 시작했고, 그들의 세대가 지나갈 무렵에는 완공되었다. 아카디아를 외부 세계로부터 차단하는 칙칙한 회색 장벽. 모든 남녀노소는 너머에 무엇이 있는지 알고 있다. 몰락한 세계, 이전 세계의 폐허. 누구든 자유롭게 떠날 수 있지만, 그런 생각은 거의 떠오르지 않는다. 그들은 어릴 때 진실을 배운다. 화석 연료가 고갈된 후 사회가 어떻게 붕괴되었는지. 땅이 아니라 물을 위해 전쟁이 어떻게 벌어졌는지. 핵미사일, 먼지 제조기가 어떻게 만들어졌는지. 그것들이 얼마나 끔찍하게 파괴적이었는지. 그것들이 유성처럼 하늘을 가로질러 날아간 다음 운석처럼 지구로 추락했는지.

그들은 잿더미를 뒤져 조상들의 실수로부터 배웠다. 그들은 공동체로서 함께 모이고, 서로를 위해 공동체로서 함께 지낸다. 분열은 옛 세계를 갈라놓은 것이라고 교사들은 말했다. 사람들은 국가의 경계뿐만 아니라 스스로 만든 경계에 의해 분리되었다. 인종. 계급. 종교. 정치적 견해. 아카디아에서는 이러한 것들이 여전히 존재하지만, 사람들은 자신의 차이를 포용하도록 배운다. 그것을 소중히 여기도록. 그것이 그들을 삼키고 분열시키도록 내버려 두지 않도록.

왜냐하면 분열이 있다면 아카디아는 없기 때문이다. 그리고 아카디아가 없으면, 그들은 아무것도 아니다.
"
"세상에 작가는 나 혼자다. 나는 수백만 개의 필명을 사용하여 이 사실을 비밀로 한다. 어느 날 서점을 지나가는데, 내가 알지 못하는 이름으로 출간된 책이 눈에 띈다…
","나는 그 자리에 충격을 받은 채 꼼짝 않고 서 있다. 사람들이 뉴욕의 번잡한 거리를 바쁘게 지나쳐 간다. 몇몇은 당황한 표정으로 나를 쳐다보기도 한다. 나 역시 그들을 쳐다본다. 하지만 그 당혹감은 그들에게 향한 것이 아니다. 훨씬 더 작은 가게 안에 있는 작은 책장에 홀로 놓인 작은 팸플릿 같은 책을 향한 것이다. 나는 비틀거리며 안으로 들어간다. 내 눈이 이 책을 힐끗 보기 전에 내가 무엇을 하고 있었는지 정확히 잊은 채로.
나는 성큼성큼 안으로 들어가 책을 향해 달려갔고, 가게 안에 있던 모든 사람들의 당황한 시선은 신경 쓰지 않았다. 땀을 뻘뻘 흘리며 책을 집어 들고, 나는 제목을 읽고 경악했다.
*나는 네 비밀을 알고 있다, 길쭉한 사향쥐야*
"
"빈 벤치에 홀로 앉아,
지는 해를 바라봅니다.
차가운 바람은 옷깃을 스치고,
마음 속 깊은 곳을 흔듭니다.

잊혀진 꿈들의 조각들이,
바스러진 모래처럼 흩날립니다.
사랑의 노래는 멈춰버렸고,
침묵만이 무겁게 내려앉습니다.

눈물은 이미 말라버렸지만,
가슴은 여전히 텅 비어있습니다.
희망의 등불은 꺼져버린 지 오래,
어둠만이 영원할 것 같습니다.
","내 사랑은 눈과 같았네, 너무나 신선하고 산뜻하고 새로웠지,
내 사랑은 아침과 같았네, 너무나 시원하고 이슬로 미끄러웠지,
그녀를 내 품에 안고, 절대 떠나지 말라 했지,
그녀를 내 품에 안고, 더 이상 슬퍼할 것이 없었지.
나는 홀로 일어섰네, 그녀 없이 내 곁에,
나는 하루를 맞이했네, 밀려오는 파도를 막을 수 없이,
고통과 상실과 빠르게 날아간 희미한 꿈들의 파도를,
그녀의 흔적을 머물게 할 그 어떤 것도 내겐 없네.
그녀는 언덕에 잠들어 있네, 꽃 피는 자두나무 아래,
그곳에서 그녀는 아이들의 뛰노는 소리, 노래하는 새들의 부드러운 노랫소리를 들을 수 있겠지,
내 삶에는 이제 기쁨도 없고, 열정의 노래도 흐르지 않네,
그녀가 떠나간 후 희망의 불빛은 모두 사라졌네.
"
"배트맨이 죽었다. 농담 삼아 (혹은 오랜 숙적을 기리는 의미로) 조커는 추도사를 쓰기로 결심한다.
","배트맨이 저의 가장 큰 영감이었다는 것을 아십니까? 그는 고담의 모습을 바꾼 외로운 사람이었지만, 우리의 이해를 넘어섰습니다.
어쩌면 그는 도덕률을 가지고 있었을지도 모르지만, 그 도덕률을 우리와 공유하는 것을 택하지 않았습니다. 때로는 범죄자들과 싸웠고, 때로는 그러지 않았습니다. 그는 총으로 손을 더럽히기보다는 악이 살아 숨 쉬며 곪아 터지도록 내버려 두었습니다. 그는 가난과 타락이 고담에서 만연하도록 내버려 두어, 제가 파괴할 수 있는 것보다 더 많은 생명을 파괴했습니다. 서서히 그리고 은밀하게. 그러는 동안 그는 수백만 달러 상당의 장비로 무장한 채 하늘을 날아다녔습니다.
그의 의제는 자의적이고 무자비했습니다. 우리는 그가 어디를 칠지, 누구를 구할지 결코 알 수 없었습니다. 그러므로 저는 당신을 존경합니다, 고인이 된 배트맨. 당신이 했던 혼란의 일부라도 제가 고담의 거리에 가져올 수 있기를 바랍니다.
"
"지루한 수업 시간에 앉아 시간을 때우려고 애쓰고 있다. 공책에 아무 단어나 끄적거리는데, 선생님이 그걸 따라 하고, 반 아이들은 모두 혼란스러워한다. 재미있는 놀이를 찾은 것 같다!
","제 이름은 제이슨 컬렌입니다. 저는 UCF에 다니는 대학생이고, 이것이 제가 세상에서 가장 흥미로운 남자가 된 방법입니다.

어느 날, 수업 시간에 앉아 제 할 일만 하고 있는데, 선생님(V라고 부르겠습니다)이 산술 방정식을 설명하기 시작했습니다. 저는 그 과목에 대해 아무것도 몰라서 ""필기""를 하기 시작했습니다. ""이 수업 정말 싫어"" ""만약 우드척이 잡초를 삼킬 수 있다면 얼마나 많은 잡초를 삼킬 수 있을까."" V는 평소처럼 횡설수설하다가 갑자기 ""자, 이걸 풀려면 이 수업이 싫어.""라고 말했습니다. 그는 공포에 질린 목소리로 ""만약 우드척이 잡초를 삼킬 수 있다면 얼마나 많은 잡초를 삼킬 수 있을까""를 외치기 시작하자 온 방 안 사람들이 혼란스러워하며 쳐다봤습니다.

저는 연결점을 깨닫고 ""조율 장치가 달린 유명한 보라색 솜털 턱 지렁이가 하리키리 바위에서 생 날림 연주를 할 때 엄청나다고 들었어. 가위가 필요해! 61!""이라고 적었습니다. 선생님이 자리를 뜨려고 할 때 저는 ""오이 친구들, 똥 누러 가야겠어. 지옥에서 보자!""라고 썼습니다. 그는 나중에 ""그의"" 행동으로 해고당했습니다. 제 책에서는 승리입니다.
"
"당신은 은하계에서 명성이 자자한 외래동물학자이며, 은하 시민들이 기르는 모든 반려동물을 위한 정확한 관리 지침을 만드는 데 전념하고 있습니다. 당신의 현재 목표는 모두가 열광하는 새로운 반려동물인 인간을 위한 안내서를 작성하는 것입니다.
","인류는 태양계에 위치하며 은하 가장자리에 비교적 가까운, 다소 독특한 종입니다.
처음에는 혼자서는 아무것도 할 수 없는 연약한 존재로 보입니다. 어느 정도는 사실입니다. 진공 상태에서 그들을 보호하도록 설계된 크고 투박한 기계를 가지고 있으며 그들의 몸은 기본적으로 쓸모가 없습니다.
그러나 더 자세한 조사 결과 2가지 사실이 드러납니다.
1. 자연의 잔혹한 우연으로 인해 인류는 '적자생존'으로 알려진 야만적인 과정을 통해 진화했습니다. 이는 자신의 환경에 최적화되지 않은 인간은 죽고, 오직 가장 뛰어난 인간만이 유전자를 전달한다는 의미입니다.
2. 그들의 고향 행성인 지구는 태양과의 근접성과 느린 자전으로 인해 극심한 주야간 온도 변화를 겪고, 표면의 동물들이 다른 생명체를 잡아먹으려는 경향이 있어 이러한 상황을 더욱 악화시킵니다.
인간은 특이한 두뇌 패턴, 특히 다른 인간과 소통하려는 욕구로 유명하므로, 한 명을 키울 계획이라면 최소 5명 이상을 키워야 합니다. 또한 돌아다닐 수 있는 매우 넓은 공간이 필요하며, 그렇지 않으면 매우 화를 냅니다.
그들은 또한 정지 상태에 들어갈 수 없으므로, 몸이 수리할 수 없을 정도로 부패할 때까지 계속해서 돌봐야 합니다.
인간은 매우 특정한 식단 요구 사항을 가지고 있으므로 먹이를 줄 때 주의해야 합니다.
인간을 애완동물로 키울 때 제가 보는 유일한 3가지 장점은 다음과 같습니다. 이 장점들은 오직 완벽하게 관리될 때만 존재합니다.
1. 자동으로 맛있는 노란 액체를 소량 생산합니다.
2. 그들의 행동, 특히 탈출 시도를 관찰하는 것이 재미있습니다.
3. 당신의 영역에 침입자가 있을 경우, 인간은 풀어놓으면 빠르게 그들을 해체할 것입니다.
인간은 또한 짝짓기를 하려는 강한 경향이 있으므로, 이를 추적하십시오.
"
